Date,AAPL,BX,CAT,CVX,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,XOM
2019-02-25,41.48054122924805,26.00645637512207,121.42291259765625,86.4298324584961,111.39010620117188,86.67434692382812,35.7581787109375,104.19373321533203,3.9294490814208984,28.458236694335938,82.22759246826172,56.20038986206055
2019-02-26,41.50436019897461,25.868364334106445,118.4776611328125,86.66107177734375,111.3165054321289,86.01265716552734,35.55925369262695,104.91268920898438,3.8900790214538574,28.418598175048828,82.44230651855469,56.31494140625
2019-02-27,41.632904052734375,25.72260093688965,119.85155487060547,86.7622299194336,111.12020874023438,85.90644836425781,35.7581787109375,104.7352523803711,3.848231554031372,28.35913848876953,81.68254852294922,56.89483642578125
2019-02-28,41.22342300415039,25.615205764770508,117.92810821533203,86.40094757080078,111.74996185302734,85.25292205810547,36.07645797729492,104.60453796386719,3.8236918449401855,28.636592864990234,81.38523864746094,56.579830169677734
2019-03-01,41.6567268371582,25.730276107788086,118.03976440429688,88.17118835449219,113.14849853515625,85.31009674072266,36.10829162597656,105.07139587402344,3.877976179122925,28.6431941986084,81.2944107055664,57.274269104003906
2019-03-04,41.86623764038086,25.8530216217041,118.79537200927734,88.2362060546875,113.25480651855469,85.11405181884766,36.323123931884766,104.81929779052734,3.886155366897583,28.451629638671875,81.64950561523438,57.4962272644043
2019-03-05,41.79005432128906,25.676578521728516,117.75637817382812,89.08157348632812,113.49197387695312,85.0486831665039,36.2833366394043,104.2964096069336,3.8797106742858887,28.33272361755371,81.8311996459961,57.41030502319336
2019-03-06,41.549583435058594,25.868364334106445,115.77288055419922,89.25496673583984,113.75370788574219,84.73011779785156,36.16398620605469,104.34308624267578,3.768911361694336,27.652318954467773,81.69905853271484,56.758827209472656
2019-03-07,41.06867218017578,25.49245834350586,114.02982330322266,88.10615539550781,113.05850982666016,84.1174087524414,36.02871322631836,103.07325744628906,3.6997554302215576,27.341833114624023,81.38523864746094,57.38883590698242
2019-03-08,41.166290283203125,25.269987106323242,112.78477478027344,87.87491607666016,112.91131591796875,84.15008544921875,35.678619384765625,103.185302734375,3.733962059020996,27.011547088623047,81.26962280273438,56.565513610839844
2019-03-11,42.59238815307617,25.69192123413086,114.29600524902344,89.32001495361328,113.32023620605469,85.24474334716797,36.74483871459961,105.35152435302734,3.9942281246185303,27.414501190185547,82.23585510253906,57.11678695678711
2019-03-12,43.070919036865234,25.799320220947266,113.75508117675781,89.52233123779297,113.82728576660156,84.99150085449219,36.641395568847656,106.08916473388672,4.028435707092285,27.566434860229492,82.62401580810547,57.274269104003906
2019-03-13,43.26137924194336,26.251943588256836,114.63086700439453,90.07865905761719,114.01537322998047,85.27741241455078,36.77666473388672,106.91081237792969,4.179637432098389,27.75140953063965,83.55715942382812,57.7825927734375
2019-03-14,43.742305755615234,26.413042068481445,114.79402160644531,90.02809143066406,112.87859344482422,86.05347442626953,36.68034744262695,106.99485778808594,4.10378885269165,27.209728240966797,83.67279815673828,57.589290618896484
2019-03-15,44.31130599975586,26.758258819580078,113.91816711425781,90.54109954833984,112.53507995605469,87.04195404052734,36.35929870605469,108.22736358642578,4.209136486053467,27.599470138549805,84.59771728515625,57.38167190551758
2019-03-18,44.763668060302734,27.210887908935547,115.14608764648438,90.95294952392578,112.18341064453125,87.56475830078125,36.44758224487305,109.77732849121094,4.187817096710205,27.619279861450195,83.8297119140625,58.047489166259766
2019-03-19,44.408939361572266,26.896352767944336,115.18901824951172,90.5194091796875,113.22209167480469,87.24617767333984,36.5679817199707,109.85205078125,4.355379104614258,27.942975997924805,84.15178680419922,57.89714050292969
2019-03-20,44.7969970703125,26.71223258972168,114.21012878417969,90.0931167602539,112.28155517578125,85.38361358642578,36.54389572143555,109.73065948486328,4.3229079246521,27.857099533081055,84.00311279296875,58.21931838989258
2019-03-21,46.44688415527344,27.042104721069336,115.11173248291016,90.93849182128906,112.94401550292969,84.03572082519531,36.52784729003906,112.251708984375,4.5593791007995605,27.97600555419922,84.63899993896484,58.5557975769043
2019-03-22,45.48503875732422,26.328649520874023,111.4280776977539,88.93705749511719,111.9708023071289,81.49510955810547,36.86494827270508,109.29183197021484,4.3997483253479,27.645706176757812,83.95354461669922,57.61794662475586
2019-03-25,44.935081481933594,26.190567016601562,112.810546875,88.79255676269531,111.7254409790039,80.81709289550781,36.94520950317383,109.86138153076172,4.307540416717529,27.67212677001953,84.2013168334961,57.21699142456055
2019-03-26,44.470829010009766,26.474411010742188,113.20549774169922,89.68849182128906,113.32839965820312,81.62580108642578,37.43482208251953,110.0948257446289,4.3841328620910645,28.02224349975586,85.0766830444336,57.961570739746094
2019-03-27,44.87080383300781,26.3976993560791,112.65595245361328,88.72028350830078,113.43474578857422,81.34808349609375,37.41073989868164,109.03034973144531,4.374962329864502,27.758007049560547,84.97759246826172,57.5177001953125
